x,y
-6.318238326689709083e-01,-4.096500414836446424e+01
-7.564246839825230495e-01,-4.091012440355941493e+01
-8.806583752926329112e-01,-4.085377927350254623e+01
-1.004488324214456441e+00,-4.079598458224300117e+01
-1.127877948363078531e+00,-4.073675615382995119e+01
-1.250790665353676445e+00,-4.067610981231253930e+01
-1.373189892801342182e+00,-4.061406138173995117e+01
-1.495039048321217479e+00,-4.055062668616131560e+01
-1.616301549528436965e+00,-4.048582154962581825e+01
-1.736940814038099745e+00,-4.041966179618260213e+01
-1.856920259465361767e+00,-4.035216324988085290e+01
-1.976203303425386082e+00,-4.028334173476968516e+01
-2.094753363533207846e+00,-4.021321307489831298e+01
-2.212533857404004323e+00,-4.014179309431587939e+01
-2.329508202652910143e+00,-4.006909761707154161e+01
-2.445639816895052832e+00,-3.999514246721442845e+01
-2.560892117745545704e+00,-3.991994346879375399e+01
-2.675228522819537602e+00,-3.984351644585863284e+01
-2.788612449732113419e+00,-3.976587722245827905e+01
-2.901007316098443312e+00,-3.968704162264182145e+01
-3.012376539533654807e+00,-3.960702547045838884e+01
-3.122683537652847008e+00,-3.952584458995718109e+01
-3.231891728071154546e+00,-3.944351480518736963e+01
-3.339964528403740474e+00,-3.936005194019806908e+01
-3.446865356265661262e+00,-3.927547181903850770e+01
-3.552557629272136808e+00,-3.918979026575775748e+01
-3.657004765038202265e+00,-3.910302310440506091e+01
-3.760170181179056215e+00,-3.901518615902954679e+01
-3.862017295309790654e+00,-3.892629525368034393e+01
-3.962509525045540215e+00,-3.883636621240668063e+01
-4.061610288001453739e+00,-3.874541485925764306e+01
-4.159283001792616119e+00,-3.865345701828244529e+01
-4.255491084034183302e+00,-3.856050851353023035e+01
-4.350197952341282814e+00,-3.846658516905015546e+01
-4.443367024329006654e+00,-3.837170280889140628e+01
-4.534961717612560506e+00,-3.827587725710308320e+01
-4.624945449807007947e+00,-3.817912433773441450e+01
-4.713281638527476503e+00,-3.808145987483452899e+01
-4.799933701389136331e+00,-3.798289969245258391e+01
-4.884865056007065220e+00,-3.788345961463773648e+01
-4.968039119996433328e+00,-3.778315546543917236e+01
-5.049419310972325547e+00,-3.768200306890603457e+01
-5.128969046549919142e+00,-3.758001824908748034e+01
-5.206651744344299004e+00,-3.747721683003269533e+01
-5.282430821970628188e+00,-3.737361463579079413e+01
-5.356269697044005795e+00,-3.726922749041096239e+01
-5.428131787179566459e+00,-3.716407121794237156e+01
-5.497980509992451914e+00,-3.705816164243419308e+01
-5.565779283097768371e+00,-3.695151458793554156e+01
-5.631491524110664670e+00,-3.684414587849560263e+01
-5.695080650646261233e+00,-3.673607133816353354e+01
-5.756510080319678480e+00,-3.662730679098849151e+01
-5.815743230746036829e+00,-3.651786806101967642e+01
-5.872748357008546805e+00,-3.640777142910896913e+01
-5.927556339366013560e+00,-3.629703908981243643e+01
-5.980241718156413810e+00,-3.618569736051343710e+01
-6.030879922758806799e+00,-3.607377264254767368e+01
-6.079546382552273087e+00,-3.596129133725079186e+01
-6.126316526915879024e+00,-3.584827984595843731e+01
-6.171265785228655432e+00,-3.573476457000632678e+01
-6.214469586869711293e+00,-3.562077191073006333e+01
-6.256003361218077430e+00,-3.550632826946536369e+01
-6.295942537652813087e+00,-3.539146004754785935e+01
-6.334362545553013035e+00,-3.527619364631322441e+01
-6.371338814297715203e+00,-3.516055546709714008e+01
-6.406946773265993045e+00,-3.504457191123520943e+01
-6.441261851836912911e+00,-3.492826938006318471e+01
-6.474359479389519834e+00,-3.481167427491669741e+01
-6.506315085302894374e+00,-3.469481299713137901e+01
-6.537204098956088671e+00,-3.457771194804294623e+01
-6.567101949728169075e+00,-3.446039752898700215e+01
-6.596084066998216144e+00,-3.434289614129927060e+01
-6.624225880145253598e+00,-3.422523418631539727e+01
-6.651602818548383311e+00,-3.410743806537103495e+01
-6.678290311586643213e+00,-3.398953417980187197e+01
-6.704363788639120969e+00,-3.387154893094353980e+01
-6.729898679084868718e+00,-3.375350872013171966e+01
-6.754970412302931493e+00,-3.363543994870209985e+01
-6.779654417672389854e+00,-3.351736901799031187e+01
-6.804026124572303047e+00,-3.339932232933201561e+01
-6.828160962381744525e+00,-3.328132628406290650e+01
-6.852134360479766428e+00,-3.316340728351863021e+01
-6.876021748245435106e+00,-3.304559172903487507e+01
-6.899898555057802696e+00,-3.292790602194727256e+01
-6.923840210295942654e+00,-3.281037656359151100e+01
-6.947922143338942647e+00,-3.269302975530322897e+01
-6.972219783565812179e+00,-3.257589199841812899e+01
-6.996808560355646023e+00,-3.245898969427185676e+01
-7.021763903087510528e+00,-3.234234924420006507e+01
-7.047161241140457832e+00,-3.222599704953842092e+01
-7.073076003893568497e+00,-3.210995951162261974e+01
-7.099583620725887556e+00,-3.199426303178829301e+01
-7.126759521016481358e+00,-3.187893401137113614e+01
-7.154679134144423358e+00,-3.176399885170678061e+01
-7.183417889488758590e+00,-3.164948395413089344e+01
-7.213051216428560508e+00,-3.153541571997918425e+01
-7.243654544342895463e+00,-3.142182055058726320e+01
-7.275303302610822698e+00,-3.130872484729082572e+01
-7.308072920611408563e+00,-3.119615501142553882e+01
-7.342038827723712302e+00,-3.108413744432701975e+01
-7.377276453326793160e+00,-3.097269854733099947e+01
-7.413861226799724591e+00,-3.086186472177312368e+01
-7.451868577521558734e+00,-3.075166236898903804e+01
-7.491373934871369045e+00,-3.064211789031441668e+01
-7.532452728228214767e+00,-3.053325768708491950e+01
-7.575180386971155144e+00,-3.042510816063622769e+01
-7.619632340479270738e+00,-3.031769571230397986e+01
-7.665884018131592370e+00,-3.021104674342387852e+01
-7.714009048977942484e+00,-3.010518691553525628e+01
-7.764016629877815490e+00,-3.000011541352270683e+01
-7.815835337263926874e+00,-2.989579829350103779e+01
-7.869388658518893465e+00,-2.979219952037828989e+01
-7.924600081025303666e+00,-2.968928305906262466e+01
-7.981393092165781411e+00,-2.958701287446216810e+01
-8.039691179322907999e+00,-2.948535293148502490e+01
-8.099417829879286046e+00,-2.938426719503931395e+01
-8.160496531217503957e+00,-2.928371963003317546e+01
-8.222850770720178559e+00,-2.918367420137469281e+01
-8.286404035769933785e+00,-2.908409487397197779e+01
-8.351079813749350933e+00,-2.898494561273319192e+01
-8.416801592041011304e+00,-2.888619038256643279e+01
-8.483492858027553041e+00,-2.878779314837980507e+01
-8.551077099091543232e+00,-2.868971787508145610e+01
-8.619477802615612916e+00,-2.859192852757949055e+01
-8.688618455982350497e+00,-2.849438907078199890e+01
-8.758422546574365697e+00,-2.839706346959714978e+01
-8.828813561774239815e+00,-2.829991568893305498e+01
-8.899714988964589679e+00,-2.820290969369777656e+01
-8.971050315528017904e+00,-2.810600944879949026e+01
-9.042743028847120002e+00,-2.800917891914629365e+01
-9.114716616304505692e+00,-2.791238206964631985e+01
-9.186894565282770486e+00,-2.781558286520765932e+01
-9.259200363164495684e+00,-2.771874527073845940e+01
-9.331557497332326534e+00,-2.762183325114681764e+01
-9.403889455168844336e+00,-2.752481077134086718e+01
-9.476119724056630389e+00,-2.742764179622873399e+01
-9.548171791378329942e+00,-2.733029029071850147e+01
-9.619969144516495874e+00,-2.723272021971831691e+01
-9.691435270853752115e+00,-2.713489554813629923e+01
-9.762493657772722599e+00,-2.703678024088053888e+01
-9.833067792655974415e+00,-2.693833826285919741e+01
-9.903081162886110178e+00,-2.683953357898037950e+01
-9.972457255845746715e+00,-2.674033015415218273e+01
-1.004111955891750796e+01,-2.664069195328271888e+01
-1.010899155948393968e+01,-2.654058294128014950e+01
-1.017599674492768003e+01,-2.643996708305256504e+01
-1.024205860263132450e+01,-2.633880834350809863e+01
-1.030710061997746863e+01,-2.623707068755485494e+01
-1.037104628434873632e+01,-2.613471808010093156e+01
-1.043381908312770179e+01,-2.603171448605449001e+01
-1.049534250369697475e+01,-2.592802387032363498e+01
-1.049534250369696053e+01,-2.592802387032364919e+01
-1.055555229662328998e+01,-2.582361875154085595e+01
-1.061443326520996777e+01,-2.571850586323606080e+01
-1.067198247594439664e+01,-2.561270049266364168e+01
-1.072819699531404325e+01,-2.550621792707783442e+01
-1.078307388980631742e+01,-2.539907345373299563e+01
-1.083661022590865031e+01,-2.529128235988344642e+01
-1.088880307010846593e+01,-2.518285993278350077e+01
-1.093964948889323097e+01,-2.507382145968745135e+01
-1.098914654875034103e+01,-2.496418222784961927e+01
-1.103729131616722725e+01,-2.485395752452434692e+01
-1.108408085763133499e+01,-2.474316263696593410e+01
-1.112951223963008829e+01,-2.463181285242868768e+01
-1.117358252865092538e+01,-2.451992345816692165e+01
-1.121628879118125610e+01,-2.440750974143497842e+01
-1.125762809370854001e+01,-2.429458698948714357e+01
-1.129759750272017271e+01,-2.418117048957776660e+01
-1.133619408470361378e+01,-2.406727552896112599e+01
-1.137341490614628015e+01,-2.395291739489153571e+01
-1.140925703353559584e+01,-2.383811137462336660e+01
-1.144371753335901332e+01,-2.372287275541086871e+01
-1.147679347210394951e+01,-2.360721682450839864e+01
-1.150848191625782135e+01,-2.349115886917026330e+01
-1.153877993230808841e+01,-2.337471417665076956e+01
-1.156768458674217470e+01,-2.325789803420423141e+01
-1.159519294604747586e+01,-2.314072572908499126e+01
-1.162130207671146565e+01,-2.302321254854731336e+01
-1.164600904522154678e+01,-2.290537377984558276e+01
-1.166931091806516463e+01,-2.278722471023404950e+01
-1.169120476172975032e+01,-2.266878062696707019e+01
-1.171168764270272433e+01,-2.255005681729894462e+01
-1.173075662747151782e+01,-2.243106856848399389e+01
-1.174840878252356546e+01,-2.231183116777652486e+01
-1.176464117434630552e+01,-2.219235990243086576e+01
-1.177945086942715136e+01,-2.207267005970133766e+01
-1.179283493425354834e+01,-2.195277692684222615e+01
-1.180479045323203025e+01,-2.183269578774062580e+01
-1.181531812756823285e+01,-2.171244124663570574e+01
-1.182442664040044633e+01,-2.159202640784828731e+01
-1.183212574142389073e+01,-2.147146417527796558e+01
-1.183842518033380031e+01,-2.135076745282438537e+01
-1.184333470682541645e+01,-2.122994914438714886e+01
-1.184686407059396274e+01,-2.110902215386585823e+01
-1.184902302133465213e+01,-2.098799938516017249e+01
-1.184982130874273665e+01,-2.086689374216966542e+01
-1.184926868251343635e+01,-2.074571812879400312e+01
-1.184737489234197483e+01,-2.062448544893275937e+01
-1.184414968792361478e+01,-2.050320860648557186e+01
-1.183960281895354782e+01,-2.038190050535206410e+01
-1.183374403512702244e+01,-2.026057404943183826e+01
-1.182658308613927289e+01,-2.013924214262451073e+01
-1.181812972168551923e+01,-2.001791768882971922e+01
-1.180839369146099216e+01,-1.989661359194707302e+01
-1.179738474516092950e+01,-1.977534275587618851e+01
-1.178511263248055130e+01,-1.965411808451668207e+01
-1.177158710311509537e+01,-1.953295248176817012e+01
-1.175681790675979244e+01,-1.941185885153027613e+01
-1.174081479310986964e+01,-1.929085009770261649e+01
-1.172358751186056125e+01,-1.916993912418480761e+01
-1.170514581270709442e+01,-1.904913883487646586e+01
-1.168549944534469276e+01,-1.892846213367722186e+01
-1.166465815946858697e+01,-1.880792192448669198e+01
-1.164263170477402554e+01,-1.868753111120446420e+01
-1.161942983095621429e+01,-1.856730259773019043e+01
-1.159506228771039815e+01,-1.844724928796347996e+01
-1.156953882473180784e+01,-1.832738408580394207e+01
-1.154286919171568115e+01,-1.820771989515118605e+01
-1.151506313835722040e+01,-1.808826961990487092e+01
-1.148613041435167759e+01,-1.796904616396457754e+01
-1.145608076939429054e+01,-1.785006243122992231e+01
-1.142492395318025444e+01,-1.773133132560054293e+01
-1.139266971540483553e+01,-1.761286575097605578e+01
-1.135932780576325030e+01,-1.749467861125606305e+01
-1.132490797395072235e+01,-1.737678281034020955e+01
-1.128941996966248951e+01,-1.725919125212808325e+01
-1.125287354259378958e+01,-1.714191684051930764e+01
-1.121527844243983907e+01,-1.702497247941352043e+01
-1.117664441889586868e+01,-1.690837107271032380e+01
-1.113698122165710913e+01,-1.679212552430935546e+01
-1.109629860041881244e+01,-1.667624873811018915e+01
-1.105460630487618801e+01,-1.656075361801247681e+01
-1.101191408472446653e+01,-1.644565306791583481e+01
-1.096823168965887163e+01,-1.633095999171988666e+01
-1.092356886937464111e+01,-1.621668729332423453e+01
-1.087793537356701989e+01,-1.610284787662850192e+01
-1.083134095193122448e+01,-1.598945464553229812e+01
-1.078379535416247137e+01,-1.587652050393526793e+01
-1.073530832995601259e+01,-1.576405835573701353e+01
-1.068588962900708594e+01,-1.565208110483713710e+01
-1.063554900101088663e+01,-1.554060165513527636e+01
-1.058429619566266666e+01,-1.542963291053104768e+01
-1.053214096265766386e+01,-1.531918777492406036e+01
-1.047909305169110183e+01,-1.520927915221393079e+01
-1.042516221245819708e+01,-1.509991994630028955e+01
-1.037035819465418740e+01,-1.499112306108275305e+01
-1.031469074797432484e+01,-1.488290140046093057e+01
-1.025816962211381167e+01,-1.477526786833444561e+01
-1.020080456676788572e+01,-1.466823536860292165e+01
-1.014260533163177058e+01,-1.456181680516596089e+01
-1.008358166640071119e+01,-1.445602508192319391e+01
-1.002374332076992403e+01,-1.435087310277425132e+01
-9.963100044434661129e+00,-1.424637377161870688e+01
-9.901661587090131889e+00,-1.414253999235621961e+01
-9.839437698431581225e+00,-1.403938466888639169e+01
-9.776438128154218532e+00,-1.393692070510885372e+01
-9.712672625953302941e+00,-1.383516100492320078e+01
-9.648150941524015423e+00,-1.373411847222909188e+01
-9.582882824561643531e+00,-1.363380601092609368e+01
-9.516878024761382449e+00,-1.353423652491385809e+01
-9.450146291818491306e+00,-1.343542291809197309e+01
-9.382706125395188224e+00,-1.333736444974148583e+01
-9.314620820347684571e+00,-1.323999052592739645e+01
-9.245967968181034280e+00,-1.314320825865111431e+01
-9.176825166620346863e+00,-1.304692475021457199e+01
-9.107270013390774466e+00,-1.295104710291965233e+01
-9.037380106217426601e+00,-1.285548241906829503e+01
-8.967233042825398570e+00,-1.276013780096243266e+01
-8.896906420939842519e+00,-1.266492035090395518e+01
-8.826477838285867961e+00,-1.256973717119480227e+01
-8.756024892588598618e+00,-1.247449536413687809e+01
-8.685625181573151110e+00,-1.237910203203210102e+01
-8.615356302964634949e+00,-1.228346427718239653e+01
-8.545295854488180964e+00,-1.218748920188969009e+01
-8.475521433868912879e+00,-1.209108390845588588e+01
-8.406110638831933102e+00,-1.199415549918290935e+01
-8.337141067102393777e+00,-1.189661107637267889e+01
-8.268690316405390206e+00,-1.179835774232709866e+01
-8.200835984466039008e+00,-1.169930259934812256e+01
-8.133655669009471012e+00,-1.159935274973764052e+01
-8.067226967760809941e+00,-1.149841529579757093e+01
-8.001627478445172414e+00,-1.139639733982983927e+01
-7.936934798787682155e+00,-1.129320598413636390e+01
-7.873226526513448675e+00,-1.118874833101906319e+01
-7.810579917082556278e+00,-1.108293191234292863e+01
-7.749037186482723882e+00,-1.097570823660490191e+01
-7.688575683403769290e+00,-1.086711022463751419e+01
-7.629165729715040811e+00,-1.075717961635294273e+01
-7.570777647285879652e+00,-1.064595815166338610e+01
-7.513381757985662546e+00,-1.053348757048102158e+01
-7.456948383683709380e+00,-1.041980961271801931e+01
-7.401447846249361362e+00,-1.030496601828658498e+01
-7.346850467551995223e+00,-1.018899852709888876e+01
-7.293126569460952169e+00,-1.007194887906712211e+01
-7.240246473845566300e+00,-9.953858814103476504e+00
-7.188180502575193032e+00,-9.834770072120115003e+00
-7.136898977519180676e+00,-9.714724393029236182e+00
-7.086372220546884648e+00,-9.593763516743010200e+00
-7.036570553527639049e+00,-9.471929183173642741e+00
-6.987464298330806400e+00,-9.349263132233303963e+00
-6.939023776825720802e+00,-9.225807103834185341e+00
-6.891219310881744775e+00,-9.101602837888457032e+00
-6.844021222368205315e+00,-8.976692074308331826e+00
-6.797399833154486259e+00,-8.851116553005951459e+00
-6.751325465109893287e+00,-8.724918013893535829e+00
-6.705768440103803130e+00,-8.598138196883269302e+00
-6.660699080005571204e+00,-8.470818841887293615e+00
-6.616087706684517400e+00,-8.343001688817842876e+00
-6.571904642009997133e+00,-8.214728477587087241e+00
-6.528120207851365819e+00,-8.086040948107203974e+00
-6.484704726077985981e+00,-7.956980840290363233e+00
-6.441628518559177508e+00,-7.827589894048770702e+00
-6.398861907164317131e+00,-7.697909849294603646e+00
-6.356375213762717635e+00,-7.567982445940046432e+00
-6.314138760223762858e+00,-7.437849423897283430e+00
-6.272122868416779795e+00,-7.307552523078499007e+00
-6.230297860211116756e+00,-7.177133483395877533e+00
-6.188634057476129158e+00,-7.046634044761603377e+00
-6.147101782081179522e+00,-6.916095947087860907e+00
-6.105671355895580632e+00,-6.785560930286834491e+00
-6.064313100788709221e+00,-6.655070734270701394e+00
-6.022997338629899389e+00,-6.524667098951660194e+00
-5.981694391288506552e+00,-6.394391764241873943e+00
-5.940374580633871915e+00,-6.264286470053548328e+00
-5.899008228535350895e+00,-6.134392956298860611e+00
-5.857565656862298908e+00,-6.004752962889988055e+00
-5.816017187484042950e+00,-5.875408229739122135e+00
-5.774333142269959751e+00,-5.746400496758433007e+00
-5.732483843089362097e+00,-5.617771503860126359e+00
-5.690439611811619613e+00,-5.489562990956372346e+00
-5.648170770306080612e+00,-5.361816697959369549e+00
-5.605647640442093405e+00,-5.234574364781281020e+00
-5.562840544088992090e+00,-5.107877731334305338e+00
-5.519719803116153400e+00,-4.981768537530619767e+00
-5.476255739392897226e+00,-4.856288523282408676e+00
-5.432418674788571877e+00,-4.731479428501870643e+00
-5.388178931172554087e+00,-4.607382993101168722e+00
-5.343506830414163744e+00,-4.484040956992494387e+00
-5.298372694382770476e+00,-4.361495060088039111e+00
-5.252746844947694171e+00,-4.239787042299980158e+00
-5.206599603978318669e+00,-4.118958643540501896e+00
-5.159901293343978068e+00,-3.999051603721788695e+00
-5.112622234913999364e+00,-3.880107662756032028e+00
-5.064732750557752183e+00,-3.762168560555394947e+00
-5.016203162144584837e+00,-3.645276037032090244e+00
-4.967003791543824320e+00,-3.529471832098295181e+00
-4.917104960624854471e+00,-3.414797685666172811e+00
-4.866476991256988072e+00,-3.301295337647935924e+00
-4.815090205309601856e+00,-3.189006527955740466e+00
-4.762914924652022819e+00,-3.077972996501792124e+00
-4.709921471153613481e+00,-2.968236483198264608e+00
-4.656080166683715049e+00,-2.859838727957352944e+00
-4.601361333111690044e+00,-2.752821470691216632e+00
-4.545735292306872566e+00,-2.647226451312057804e+00
-4.489172366138603820e+00,-2.543095409732067935e+00
-4.431642876476246329e+00,-2.440470085863417182e+00
-4.373117145189134192e+00,-2.339392219618300572e+00
-4.313565494146622825e+00,-2.239903550908898922e+00
-4.252958245218060540e+00,-2.142045819647393046e+00
-4.191265720272802753e+00,-2.045860765745963761e+00
-4.128458241180190669e+00,-1.951390129116798988e+00
-4.064506129809579704e+00,-1.858675649672079544e+00
-3.999379708030311065e+00,-1.767759067324000455e+00
-3.933049297711733061e+00,-1.678682121984731879e+00
-3.865485220723186899e+00,-1.591486553566472395e+00
-3.796657798934027994e+00,-1.506214101981399267e+00
-3.726537354213604658e+00,-1.422906507141693311e+00
-3.655094208431272307e+00,-1.341605508959542448e+00
-3.582298683456372146e+00,-1.262352847347127494e+00
-3.508121101158231170e+00,-1.185190262216650581e+00
-3.432531783406254533e+00,-1.110159493480256998e+00
-3.355501052069726597e+00,-1.037302281050170194e+00
-3.276999229018045412e+00,-9.666603648385425629e-01
-3.196996636120523760e+00,-8.982754847575868951e-01
-3.115463595246531270e+00,-8.321893807194662429e-01
-3.032370428265387829e+00,-7.684437926363898441e-01
-2.947687457046484383e+00,-7.070804604205065402e-01
-2.861385003459140819e+00,-6.481411239840255689e-01
-2.773433389372705449e+00,-5.916675232391241934e-01
-2.683802936656540794e+00,-5.377013980979903351e-01
-2.592463967179973849e+00,-4.862844884728012573e-01
-2.499386802812381347e+00,-4.374585342757484341e-01
-2.404541765423097388e+00,-3.912652754190020232e-01
-2.307899176881456071e+00,-3.477464518147677097e-01
-2.209429359056827025e+00,-3.069438033752085460e-01
-2.109102633818551453e+00,-2.688990700125195588e-01
-2.006889323035956352e+00,-2.336539916388957749e-01
-1.902759748578439769e+00,-2.012503081664895888e-01
-1.796684232315293173e+00,-1.717297595075208960e-01
-1.688633160335974992e+00,-1.451340007927051090e-01
-1.578616804548438779e+00,-1.214520310707314366e-01
-1.466753284329278983e+00,-1.005304723408819711e-01
-1.353178767656359582e+00,-8.219211937099757392e-02
-1.238029422507580080e+00,-6.625976692889068431e-02
-1.121441416860811557e+00,-5.255620978240571617e-02
-1.003550918693917993e+00,-4.090424269936221435e-02
-8.844940959847846784e-01,-3.112666044759748729e-02
-7.644071167112969079e-01,-2.304625779492397442e-02
-6.434261488513328686e-01,-1.648582950918253687e-02
-5.216873603827778538e-01,-1.126817035819271950e-02
-3.993269192834816295e-01,-7.216075109798936182e-03
-2.764809935313365941e-01,-4.152338531817179046e-03
-1.532857511042351462e-01,-1.899755392081203809e-03
-2.987735998004126259e-02,-2.811204584105553295e-04
9.360801186336686897e-02,8.807715013539052507e-04
2.170341964480897445e-01,1.763125719399738500e-03
3.402745409669947207e-01,2.530882180796112380e-03
4.632873199588800617e-01,3.239507807762720404e-03
5.860754473722309399e-01,3.886928422549118523e-03
7.086422341420686166e-01,4.470558123752965685e-03
8.309909912034214585e-01,4.987811009961262698e-03
9.531250294913107268e-01,5.436101179778773940e-03
1.075047659940743472e+00,5.812842731810263786e-03
1.196762193486748060e+00,6.115449764646285757e-03
1.318271941064381281e+00,6.341336376877393377e-03
1.439580213608614656e+00,6.487916667111903735e-03
1.560690322054483659e+00,6.552604733951028493e-03
1.681605577337023760e+00,6.532814675974663032e-03
1.802329290391234906e+00,6.425960591801782584e-03
1.922864772152188095e+00,6.229456580005177102e-03
2.043215333554847746e+00,5.940716739207374530e-03
2.163384285534270646e+00,5.557155167984717536e-03
2.283374939025463846e+00,5.076185964945523210e-03
2.403190604963448607e+00,4.495223228691003214e-03
2.522834594283260401e+00,3.811681057811711071e-03
2.642310217919913384e+00,3.022973550901753015e-03
2.761620786808435923e+00,2.126514806562340709e-03
2.880769611883820858e+00,1.119718923401791244e-03
2.999760004081132081e+00,3.552713678800500929e-15
3.118595274335362433e+00,-1.235227865031163219e-03
3.237278733581540280e+00,-2.588550573104697605e-03
3.355813692754701094e+00,-4.062554025619391496e-03
3.474203462789851926e+00,-5.659824123981138655e-03
3.592451354622028248e+00,-7.382946769588727420e-03
3.710560679186222899e+00,-9.234507863833840702e-03
3.828534747417492667e+00,-1.121709330814013583e-02
3.946376870250837499e+00,-1.333328900389574301e-02
4.064090358621299970e+00,-1.558568085251366142e-02
4.181678523463894237e+00,-1.797685475539623212e-02
4.299144675713606034e+00,-2.050939661392092717e-02
4.416492126305520571e+00,-2.318589232952916745e-02
4.533724186174616477e+00,-2.600892780358776690e-02
